id,title,body,category,priority
TK-250,Chiarimento su la configurazione del report mensile,Ho già provato a riavviare il sistema. Non riesco a capire perché i dati del report non si aggiornano correttamente nella sezione commerciale. Mi aspettavo che fosse più semplice da impostare.,Commerciale,Bassa
TK-251,Info per Blocco sistema contabilità urgente,"Ho un problema: Il sistema di gestione delle fatture è completamente bloccato e non posso procedere con le attività amministrative. Devo completare i report entro la fine della giornata, altrimenti il flusso di lavoro si interrompe totalmente.",Amministrazione,Alta
TK-252,Bloccato su accesso al server,"Ciao, sono bloccato su un problema con l'accesso al server. Non riesco a fare nulla e questo mi sta impedendo di lavorare. Cosa devo fare per risolvere questa cosa subito?",Tecnico,Alta
TK-253,Procedura per configurazione del server,Creo questo ticket per non riesco a configurare correttamente il server. Ho provato le impostazioni che ho letto ma il risultato è sbagliato e mi sto perdendo tempo.,Tecnico,Media
TK-254,Richiesta urgente: Problema sincronizzazione fogli di calcolo,"Buongiorno. Ho riscontrato un rallentamento nella sincronizzazione dei fogli di calcolo condivisi tra i dipartimenti. L'aggiornamento non avviene in tempo reale come previsto, causando piccole anomalie operative nel flusso di lavoro quotidiano. Potete verificare la configurazione del server di condivisione per risolvere questo problema.",Amministrazione,Media
TK-255,Procedura per blocco sistema contabilità urgente,"Salve, ho un blocco totale nelle attività di amministrazione. Non riesco a procedere con la chiusura dei conti e il tempo è scaduto. Devo risolvere subito questo problema.",Amministrazione,Alta
TK-256,Problema con l'accesso al sistema di fatturazione,"Da stamattina sto provando a generare le fatture ma il sistema non mi permette di procedere, sono bloccato e non riesco a lavorare. Ho bisogno di una soluzione immediata per sbloccare la situazione.",Commerciale,Alta
TK-257,Aiuto: Non so come fare il setup della nuova configurazione,Ciao. Io sono Marco e ho un po' di problemi con la configurazione del sistema. Mi serve aiuto per capire i passaggi da seguire per impostare le nuove impostazioni tecniche.,Tecnico,Bassa
TK-258,Errore configurazione server,Ho bisogno di fare una call su la mia configurazione del server. Credo di aver sbagliato un parametro nel file di configurazione e ora il servizio è leggermente rallentato. Spero che qualcuno possa darmi una dritta per sistemare questa piccola anomalia.,Tecnico,Media
TK-259,Chiarimento su gestione note spese,"Ciao, ho bisogno di capire la procedura esatta per l'inserimento delle note spese nel sistema. Potete inviarmi il manuale operativo o i dettagli sulla riconciliazione dei dati?",Amministrazione,Bassa
TK-260,Problema con la sincronizzazione dei dati,Ho già provato a riavviare il sistema ma i report non si aggiornano correttamente. Mi serve sapere come procedere per risolvere l'anomalia e far funzionare le metriche in tempo utile.,Commerciale,Media
TK-261,Vorrei segnalare un problema con l'installazione del software,Ho appena provato a installare il programma e mi sono imbattuto in qualche errore. Non so come procedere con la configurazione iniziale. Potete darmi una guida base su cosa devo fare adesso?,Tecnico,Bassa
TK-262,Richiesta urgente: Problema connessione wifi,"Buongiorno, ho un problema con la connessione wifi. Non riesco a riconnettermi alla rete e non so come fare la procedura di setup iniziale. Mi sono perso nel manuale.",Tecnico,Media
TK-263,Urgente: non va gestione note spese,"Non volevo proprio dirlo, ma ho bisogno di chiarimenti sulla procedura per la rendicontazione delle spese. Potete fornirmi la documentazione relativa alle linee guida amministrative aggiornate.",Amministrazione,Bassa
TK-264,Urgente: non va la fatturazione,"Ciao, ho un problema con la fatturazione. Non riesco a visualizzare i dati corretti e questo mi rallenta il lavoro. Potete darmi una mano per sistemare la situazione?",Commerciale,Media
TK-265,Richiesta chiarimenti sulla fatturazione mensile,"Buongiorno! Eccomi di nuovo, ho un po' di confusione riguardo al calcolo delle spese commerciali. Non riesco a capire come vengono applicati gli sconti sul servizio. Potete aiutarmi a capire la struttura dei costi?",Commerciale,Media
TK-266,Blocco totale del sistema di fatturazione,"Dopo l'ultimo aggiornamento, il mio sistema commerciale non funziona più. Non riesco a generare le fatture e devo fermarmi completamente per procedere con le attività.",Commerciale,Alta
TK-267,Urgente: non va la sincronizzazione dei dati commerciali,Buongiorno. Ho riscontrato un blocco totale delle attività a causa di un'interruzione nella sincronizzazione dei dati commerciali. Non riesco a procedere con le operazioni essenziali senza questo servizio attivo.,Commerciale,Alta
TK-268,Errore Rallentamento report mensile,"Scusate il disturbo, ho avuto difficoltà a generare il report mensile. Il sistema rallenta molto durante l'esportazione dei dati. Potete darmi una spiegazione su come ottimizzare la performance di questo processo.",Commerciale,Media
TK-269,Bloccato su gestione spese mensili,"Dopo l'ultimo aggiornamento, non riesco a visualizzare correttamente i report di spesa. Ho provato a ricalibrare le impostazioni ma il sistema continua a mostrare dati errati. Mi aspetto che questo si risolva velocemente.",Amministrazione,Media
TK-270,Chiarimento su gestione spese mensili,"Gentile supporto, vi contatto per una domanda sulla procedura di riconciliazione delle spese amministrative. Avrei bisogno di capire come si gestisce l'upload dei report finanziari nel sistema. Grazie.",Amministrazione,Bassa
TK-271,Procedura per gestione note spese,"Buongiorno. Ho bisogno di capire come si fa a caricare le note spese nel sistema. Mi spiegate la procedura passo passo, per favore?",Amministrazione,Bassa
TK-272,Bloccato su richiesta di dettaglio contratto,Potete dare un occhiata a una cosa sul contratto commerciale. Vorrei capire esattamente come si applica la clausola X al nostro setup attuale. Mi servono solo i dettagli per procedere con l'analisi.,Commerciale,Bassa
TK-273,Richiesta chiarimenti Blocco fatturazione immediato,Ho un'urgenza assoluta: Il sistema di fatturazione aziendale è bloccato e non riesco a generare i report. Questo mi sta impedendo di procedere con le attività commerciali in corso.,Commerciale,Alta
TK-274,Errore Configurazione software,Potete dare un occhiata a come posso resettare la password del mio account? Sono un utente occasionale e non so dove trovare l'opzione giusta nel pannello di controllo.,Tecnico,Bassa
TK-275,Mancato funzionamento registro spese,Buongiorno! Ho avuto un piccolo problema mentre cercavo di inserire i dati relativi alle spese. Non so come procedere con la configurazione iniziale del modulo. Potete darmi una spiegazione su come funziona il caricamento dei dati per un primo utilizzo?,Amministrazione,Bassa
TK-276,Aiuto: Problemi di configurazione del server,Potete dare un occhiata a una configurazione del server che sta creando delle anomalie nel flusso dati. Ho notato un rallentamento nelle query SQL e sto cercando di identificare la causa del bottleneck. Mi serve aiuto per ottimizzare le impostazioni di performance.,Tecnico,Media
TK-277,Procedura per aggiornamento report mensile,"Scusate il disturbo, ho bisogno di sapere come procedere con l'aggiornamento del report mensile. Ho notato un po' di anomalie nei dati e vorrei capire la procedura corretta da seguire per sistemarli.",Commerciale,Media
TK-278,Errore configurazione rete,"Buongiorno! Ho bisogno di capire perché la mia configurazione di rete non funziona come mi aspettavo. So che è un problema tecnico, ma mi chiedo se c'è una spiegazione logica dietro questa anomalia.",Tecnico,Bassa
TK-279,Richiesta chiarimenti su configurazione sistema,Ho già provato a riavviare il server ma continua a dare errore. Non so come fare la configurazione corretta per far funzionare il sistema. Potete darmi una guida semplice?,Tecnico,Media
TK-280,Bloccato su gestione spese mensili,Ho già provato a riavviare il sistema ma le voci non si aggiornano. Non riesco a visualizzare correttamente i dati di amministrazione. Questo rallenta tutto il mio lavoro.,Amministrazione,Media
TK-281,Errore Blocco sistema contabilità,Ho un'urgenza assoluta: Il sistema di gestione delle fatture è completamente bloccato e non riesco a procedere con le attività amministrative. Questo blocco mi impedisce di generare i report necessari per la chiusura mensile. Ho bisogno di una risoluzione immediata per sbloccare il flusso di lavoro.,Amministrazione,Alta
TK-282,Problemi di connettività rete,"Ciao, ho riscontrato delle anomalie nella latenza della connessione VPN. Il throughput sembra ridotto rispetto alle aspettative del nostro SLA attuale. Vorrei capire la causa di questo rallentamento e come possiamo ottimizzare il routing.",Tecnico,Media
TK-283,Info per gestione spese mensili,"Ho già provato a riavviare, ma non riesco a visualizzare correttamente le voci di spesa del mese scorso nel report. Il sistema mostra dati incoerenti e non so come fare il mapping dei campi.",Amministrazione,Media
TK-284,Aiuto: Problema con l'inserimento dati del CRM,Da stamattina sto provando a inserire i nuovi contatti nel sistema ma il form non funziona. Mi dà un errore di validazione e non riesco a salvare le informazioni. Potete aiutarmi a capire cosa manca per procedere?,Commerciale,Media
TK-285,Assistenza immediata per blocco fatturazione mensile,"Ho un'urgenza assoluta: Il sistema di gestione commerciale non permette l'emissione delle fatture, causando un blocco totale delle attività operative. Non riesco a procedere con le operazioni commerciali senza questo accesso.",Commerciale,Alta
TK-286,Non va la configurazione del report commerciale,Ho necessità di segnalare che ho avuto qualche difficoltà a visualizzare i dati del report commerciale. Non riesco a capire dove si trova la sezione delle metriche chiave. Potete darmi una spiegazione su come funziona l'export dei dati?,Commerciale,Bassa
TK-287,Bloccato su gestione pagamenti,"Ho un'urgenza assoluta: non riesco ad accedere al sistema per fare i pagamenti, sono bloccato da ore. Non posso procedere con le attività finché non risolvete questo problema.",Amministrazione,Alta
TK-288,Mancato funzionamento del server,"Potete dare un occhiata a questo. Il mio server non funziona più e non riesco a fare nulla, sono bloccato completamente. Ho bisogno di aiuto subito per riavviare tutto.",Tecnico,Alta
TK-289,Non va la connessione VPN,"Ho già provato a riavviare il client ma non riesco ad accedere ai sistemi. Non posso lavorare perché sono bloccato, mi serve una soluzione subito.",Commerciale,Alta
TK-290,Mancato funzionamento del server,"Ho già provato a riavviare il sistema ma il servizio continua a mostrare anomalie. Il carico di lavoro rallenta notevolmente l'accesso ai dati, quindi avrei bisogno di un supporto tecnico per capire la causa.",Tecnico,Media
TK-291,Info per la procedura di inserimento dati,"Gentile supporto, vi contatto per una richiesta di chiarimento riguardo la procedura di inserimento dei dati amministrativi. Sono un nuovo utente e avrei bisogno di maggiori dettagli su come procedere correttamente con l'input delle informazioni.",Amministrazione,Bassa
TK-292,Procedura per blocco del sistema di fatturazione,Scrivo perché l'attività è interrotta: Ho un blocco totale nella generazione delle fatture e non riesco a procedere con le operazioni commerciali. Questo sta causando un fermo totale delle attività di vendita.,Commerciale,Alta
TK-293,Errore Blocco sistema contabilità urgente,Creo questo ticket per Marco. Il sistema di gestione delle fatture è completamente bloccato e non posso procedere con le operazioni amministrative essenziali. Questo sta causando un'interruzione totale del flusso di lavoro economico.,Amministrazione,Alta
TK-294,Mancato funzionamento stampante,Ho un problema: non so come fare per stampare la pagina. Non capisco dove devo cliccare sul menu di configurazione del driver.,Tecnico,Bassa
TK-295,Blocco totale del sistema contabile,Scrivo perché l'attività è interrotta: Il sistema di gestione delle fatture non funziona da ore e devo chiudere i conti subito. Non riesco ad accedere ai dati fondamentali per procedere con le operazioni amministrative.,Amministrazione,Alta
TK-296,Problema con fatturazione urgente,"Dopo l'ultimo aggiornamento, ho un blocco totale nel processare le spese del mese. Non riesco a generare i report finanziari necessari per chiudere il periodo. Questo mi impedisce di procedere con le attività amministrative.",Amministrazione,Alta
TK-297,Ho già provato a riavviare il sistema di gestione spese,"Ciao, ho un piccolo problema con l'inserimento delle note spese. Non riesco a salvare le voci corrette nel modulo amministrativo. Potresti darmi una mano a capire come procedere?",Amministrazione,Media
TK-298,Bloccato su configurazione del server,"Scusate il disturbo, ho un problema con la configurazione del server. Sto cercando di ottimizzare i parametri di rete ma non riesco a trovare la documentazione corretta per le impostazioni avanzate. Potreste indicarmi dove posso trovare le specifiche tecniche necessarie per procedere con l'analisi.",Tecnico,Media
TK-299,Richiesta chiarimenti sulla riconciliazione dati,Ho già provato a riavviare il processo di riconciliazione dei dati ma l'output è ancora errato. Mi serve sapere la procedura esatta per correggere l'impatto sui report mensili. Quando posso aspettarmi la risoluzione di questo problema?,Amministrazione,Media
TK-300,Non va gestione report mensili,"Salve, ho riscontrato un rallentamento nell'elaborazione dei report amministrativi. La sincronizzazione dei dati tra i sistemi presenta anomalie che richiedono una verifica tecnica per ripristinare la corretta visualizzazione.",Amministrazione,Media
TK-301,Mancato funzionamento sistema CRM con blocco vendite,Vorrei segnalare che il nostro sistema CRM ha smesso di funzionare completamente e questo sta causando un blocco totale delle attività di vendita. Non riesco ad accedere ai dati essenziali per procedere con le trattative in corso. Ho bisogno di una risoluzione immediata per sbloccare la situazione economica.,Commerciale,Alta
TK-302,Non funziona l'integrazione del CRM,"Ho già provato a riavviare, ma l'integrazione del CRM continua a dare errore. Non so come fare per risolvere questo casino.",Commerciale,Media
TK-303,Errore gestione spese,Buongiorno! Ho bisogno di chiarimenti sulla procedura per la riconciliazione delle spese mensili. Potete fornirmi la documentazione relativa ai report di spesa standard? Grazie.,Amministrazione,Bassa
TK-304,Aiuto: Blocco totale elaborazione dati amministrativi,"Ciao, ho riscontrato un blocco totale nell'elaborazione dei report mensili. Non riesco a procedere con le attività previste per la chiusura del periodo. Ho bisogno di una risoluzione immediata per sbloccare il processo.",Amministrazione,Alta
TK-305,Bloccato su configurazione rete,Buongiorno! Ho un problema con la configurazione della rete. Il setup non procede come previsto e sto perdendo tempo a causa di queste anomalie.,Tecnico,Media
TK-306,Procedura per blocco fatturazione urgente,"Buongiorno, ho un problema con la procedura di gestione delle spese che mi sta impedendo di procedere con le attività. Non riesco a finalizzare i report necessari e questo sta causando un blocco totale del flusso operativo. Ho bisogno di una risoluzione immediata su come sbloccare questa situazione.",Amministrazione,Alta
TK-307,Ho un problema: configurazione iniziale del software,"Ciao, sto provando a installare il software per la prima volta. Mi serve sapere come fare la configurazione iniziale, mi sono perso dove devo cliccare per iniziare. Puoi darmi una mano con i passaggi?",Tecnico,Bassa
TK-308,Richiesta chiarimenti sulla riconciliazione spese,Potete dare un occhiata a una discrepanza nei dati di riconciliazione spese del mese scorso. Ho notato un disallineamento tra le voci registrate e i documenti allegati nel sistema gestionale. Potreste verificare la correttezza delle allocazioni per procedere con la chiusura contabile.,Amministrazione,Media
TK-309,Procedura per riconciliazione spese,Ho riscontrato una discrepanza nei dati di riconciliazione delle spese del mese scorso. Non riesco a identificare la causa dell'anomalia nel sistema attuale. Potete indicarmi la procedura corretta da seguire per la verifica dei dati?,Amministrazione,Media
TK-310,Procedura per gestione note spese,Vorrei segnalare che non so come fare la procedura di gestione delle note spese. Sono un primo utilizzo e mi sono perso dove devo inserire i dati. Potete darmi una guida su come funziona il sistema?,Amministrazione,Media
TK-311,Mancato funzionamento sistema di fatturazione,Vorrei segnalare che il sistema di fatturazione non funziona e non riesco a generare i documenti necessari. Questo mi sta bloccando completamente le attività commerciali in corso. Sono un nuovo utente e ho bisogno di aiuto immediatamente per risolvere questo problema.,Commerciale,Alta
TK-312,Procedura per blocco totale servizio VPN,"Vorrei segnalare che non riesco ad accedere alla rete aziendale da più ore e questo sta causando un blocco totale delle attività operative. Ho tentato diverse risoluzioni ma il problema persiste.
Mi è necessario un intervento immediato per ripristinare la connettività.",Tecnico,Alta
TK-313,Richiesta chiarimenti blocco sistema commerciale,Ho bisogno di risolvere subito un blocco totale del sistema commerciale. Non riesco ad accedere alle attività fondamentali e l'operatività è interrotta. Necessito di assistenza immediata per ripristinare il servizio.,Commerciale,Alta
TK-314,Procedura per richiesta fattura mensile,"Gentile supporto, vi contatto per capire come funziona la generazione dei report di vendita. Non capisco perché devo fare tutto da solo, ma mi spiegate la procedura passo passo. Grazie.",Commerciale,Bassa
TK-315,Info per blocco fatturazione urgente,Così non posso lavorare! Ho un blocco totale sulla fatturazione e devo procedere subito. Non riesco ad accedere ai dati necessari per chiudere le operazioni commerciali. Per favore risolvi questo problema immediatamente.,Commerciale,Alta
TK-316,Mancato funzionamento sistema fatturazione,Buongiorno. Ho un blocco totale nella generazione dei report mensili e non riesco a procedere con le attività amministrative. Questo mi sta impedendo di chiudere i conti in tempo necessario.,Amministrazione,Alta
TK-317,Errore gestione spese mensili,"Dopo l'ultimo aggiornamento, sto avendo problemi a sincronizzare i dati di spesa del mese scorso con il report amministrativo. Non riesco a trovare la sezione corretta per applicare le modifiche necessarie. Potete aiutarmi a capire come procedere con questa riconciliazione?",Amministrazione,Media
TK-318,Aiuto: Non so come fare il reset della password,"Ho già provato a riavviare, ma non riesco a capire dove devo cliccare per resettare la mia password. Mi sento molto confuso con queste impostazioni tecniche.",Tecnico,Bassa
TK-319,Urgente: non va l'accesso al sistema commerciale,Buongiorno. Ho un problema con il primo utilizzo del sistema commerciale. Non riesco ad accedere alle mie attività e non posso procedere con il lavoro. Questo mi sta bloccando completamente.,Commerciale,Alta
TK-320,Problema con la configurazione del server,"Gentile supporto, vi contatto per una questione di configurazione. Ho notato un'anomalia nella gestione delle risorse CPU che mi sta rallentando il flusso di lavoro. Spero che possiate risolvere questo piccolo inconveniente quando avete tempo libero.",Tecnico,Media
TK-321,Errore configurazione rete,"Ho necessità di segnalare che ho avuto qualche anomalia con la configurazione della rete. Credo di aver impostato male i parametri del router, ma non riesco a capire perché il ping è alto. Potreste darmi una mano a verificare se c'è qualcosa di sbagliato nella mia configurazione attuale?",Tecnico,Media
TK-322,Impossibile accedere ai dati amministrativi,Così non posso lavorare! Ho un blocco totale nell'accesso al sistema di gestione dei documenti. Non riesco a procedere con le attività amministrative richieste.,Amministrazione,Alta
TK-323,Urgente: non va l'accesso ai dati amministrativi,Ho un problema: non riesco ad accedere al sistema di gestione dei documenti. Questo mi sta bloccando completamente dal completare le attività amministrative.,Amministrazione,Alta
TK-324,Assistenza immediata per blocco del sistema contabile,"Ho già provato a riavviare il modulo di gestione delle fatture, ma il sistema rimane in stato di errore. Non riesco ad accedere ai dati necessari per chiudere le operazioni odierne e questo sta causando un blocco totale delle attività amministrative.",Amministrazione,Alta
TK-325,Richiesta chiarimenti blocco totale sistema,Ho già provato a riavviare il server ma il sistema è ancora completamente fermo. Non riesco a procedere con le attività commerciali e sto perdendo tempo prezioso. Questo blocco mi sta causando un danno economico immediato.,Commerciale,Alta
TK-326,Bloccato su sincronizzazione dati contabili,"Ho già provato a riavviare, ma la sincronizzazione dei dati contabili tra i sistemi non procede correttamente. Ho notato un errore di handshake durante il processo di importazione del file Excel. Potete verificare lo stato del server di gestione per identificare l'anomalia temporanea.",Amministrazione,Media
TK-327,Richiesta chiarimenti blocco sistema,Ho bisogno di risolvere subito. Il mio sistema è completamente bloccato e non posso fare nulla. Cosa devo fare per sbloccarlo?,Tecnico,Alta
TK-328,Aiuto: Non so come fare la configurazione del router,"Gentile supporto, vi contatto per capire come configurare correttamente il mio nuovo router. Sono un principiante e non riesco a trovare le istruzioni giuste. È frustrante dover cercare da solo queste informazioni.",Tecnico,Bassa
TK-329,Procedura per la riconciliazione delle spese mensili,"Gentile supporto, vi contatto per una richiesta di chiarimento sulla procedura di riconciliazione delle spese mensili. Mi sembra di aver capito che devo inserire i dati in questo specifico campo. Potete darmi una conferma su come procedere esattamente con l'upload dei file?",Amministrazione,Bassa
TK-330,Procedura per blocco sistema contabilità,"Buongiorno, ho un blocco totale nell'accesso al sistema di gestione amministrativa. Non riesco a procedere con le attività e devo completare i report immediatamente.",Amministrazione,Alta
TK-331,Richiesta chiarimenti su configurazione sistema,"Ciao, ho un po' di dubbi sulla configurazione del mio sistema. Mi puoi spiegare come devo impostare la connessione IP? Grazie.",Tecnico,Bassa
TK-332,Mancato funzionamento del server,Buongiorno! Il mio sistema di monitoraggio non mostra i dati corretti. Ho controllato i log ma non riesco a capire dove sia l'errore. Potete darmi una spiegazione veloce su cosa devo controllare ora?,Tecnico,Media
TK-333,Aiuto: Il server è down da ore,Così non posso lavorare! Ho provato a resettare il router ma il sistema continua a bloccarsi. Non riesco ad accedere ai dati e devo finire questa operazione entro mezz'ora.,Tecnico,Alta
TK-334,Non va la configurazione del piano commerciale,Vi scrivo perché ho bisogno di chiarimenti sulla procedura per l'aggiornamento dei parametri del contratto. Vorrei sapere quali sono i documenti necessari per procedere con la revisione commerciale. Grazie.,Commerciale,Bassa
TK-335,Non va la fattura,"Buongiorno, io non capisco come devo fare per vedere la fattura. Potete dirmi dove trovo il file? Sono un principiante e sono confuso su dove cliccare.",Commerciale,Bassa
TK-336,Aiuto: Problema con la configurazione del sistema,"Ho un problema: sto cercando di impostare le preferenze del mio software ma non riesco a trovare l'opzione giusta. Mi sta rallentando il lavoro, devo capire come fare per risolvere questa anomalia.",Tecnico,Media
TK-337,Aiuto: Problema sincronizzazione report mensile,"Ho già provato a riavviare, ma il report di amministrazione non si aggiorna correttamente. Vedo un disallineamento nei dati del foglio di calcolo. Potete verificare la configurazione della connessione al database per risolvere l'anomalia.",Amministrazione,Media
TK-338,Assistenza immediata per blocco del sistema di fatturazione,Scrivo perché l'attività è interrotta: Il sistema di fatturazione è completamente bloccato e non riesco a procedere con le operazioni commerciali. Questo sta causando un blocco totale delle attività e impedisce di generare i documenti necessari.,Commerciale,Alta
TK-339,Chiarimento su configurazione iniziale del sistema,"Dopo l'ultimo aggiornamento, ho avuto difficoltà a capire come impostare correttamente le variabili di input. Non riesco a trovare la documentazione specifica per il primo utilizzo della piattaforma. Potreste darmi qualche dettaglio in più sulla procedura di setup iniziale?",Tecnico,Bassa
TK-340,Urgente: non va accesso al sistema,Potete dare un occhiata a un problema tecnico. Non riesco ad accedere al sistema operativo da più ore. Questo mi impedisce di svolgere le attività lavorative necessarie.,Tecnico,Alta
TK-341,Problemi con l'inserimento dati amministrativi,"Buongiorno. Ho avuto qualche difficoltà nell'inserire i dati relativi alle spese del mese scorso nel sistema. Non riesco a trovare la sezione corretta per completare la procedura.

Potreste indicarmi dove devo inserire queste informazioni o come procedere con l'aggiornamento dei dati?",Amministrazione,Media
TK-342,"Non va la fatturazione, devo fare subito",Non so più che fare con il sistema di fatturazione. Non riesco a generare i report e le attività si bloccano completamente. Devo sapere come risolvere questa cosa al più presto possibile.,Commerciale,Alta
TK-343,Problema con la configurazione del software,"Ho già provato a riavviare, ma non riesco a capire come impostare le preferenze grafiche. Potete darmi una spiegazione su dove devo andare nel menu per modificare i colori?",Tecnico,Bassa
TK-344,Richiesta chiarimenti sulla fatturazione mensile,Potete dare un occhiata a come funziona la generazione del report di vendita? Sono principiante e non capisco bene i parametri da inserire per il dato commerciale. Vorrei solo capire la procedura passo passo.,Commerciale,Bassa
TK-345,Non va la riconciliazione spese,Ho necessità di segnalare che la riconciliazione delle spese del mese scorso presenta alcune discrepanze. Mi serve aiuto per capire come procedere con l'adeguamento dei dati.,Amministrazione,Media
TK-346,Richiesta chiarimenti blocco fatturazione,"Dopo l'ultimo aggiornamento, non riesco ad accedere ai dati amministrativi perché il sistema è completamente bloccato. Non so come procedere per sbloccare la situazione subito. Ho bisogno di aiuto urgente con questo problema.",Amministrazione,Alta
TK-347,Aiuto: Il server fa casino,"Ho già provato a riavviare, ma la latenza è ancora alta. Sembra che ci sia un problema di configurazione sulla rete interna. Spero che qualcuno possa darmi una spiegazione prima che tutto si rompa.",Tecnico,Media
TK-348,Procedura per configurare il piano commerciale,"Ciao, sto cercando di capire come impostare la fatturazione del mio account commerciale. Non riesco a trovare le opzioni giuste nel sistema. Mi sono un po' confuso con i menu.",Commerciale,Media
TK-349,Blocco totale del server,Buongiorno. Ho un problema con la configurazione del server che mi impedisce di accedere a tutte le attività. Non riesco a procedere con il lavoro e devo sapere come risolvere immediatamente questo blocco tecnico.,Tecnico,Alta
TK-350,Aiuto: Problema configurazione software,Buongiorno. Ho bisogno di un chiarimento sulla procedura per la riconfigurazione del software. Non so esattamente dove trovare le impostazioni necessarie per modificare i parametri tecnici. Potete indicarmi la documentazione corretta da seguire?,Tecnico,Bassa
TK-351,Info per blocco fatturazione immediato,"Salve, ho un problema con la fatturazione che mi blocca tutte le attività. Non riesco a procedere senza questa informazione. Ho bisogno di una soluzione urgente per sbloccare il sistema.",Commerciale,Alta
TK-352,Richiesta urgente: Blocco totale del sistema di fatturazione,"Salve, sono Marco e ho un blocco totale sul modulo di fatturazione. Non riesco a procedere con le attività commerciali perché il sistema è fermo da ore. Cosa devo fare adesso per risolvere questa situazione?",Commerciale,Alta
TK-353,Richiesta chiarimenti blocco server immediato,"Potete dare un occhiata a questo problema. Il server è completamente offline e non riesco ad accedere ai dati, devo risolvere subito.",Tecnico,Alta
TK-354,Procedura per blocco fatturazione urgente,"Ho un'urgenza assoluta: Il sistema di gestione amministrativa non permette l'emissione delle fatture, causando un blocco totale delle attività operative. Devo sapere come risolvere questo problema immediatamente.",Amministrazione,Alta
TK-355,Mancato funzionamento stampante,"Gentile supporto, vi contatto per una domanda sul setup della stampante. Non riesco a capire come configurare la scheda di rete. Potete darmi una guida passo passo su questo aspetto?",Tecnico,Bassa
TK-356,Non va la configurazione del contratto,"Dopo l'ultimo aggiornamento, ho avuto un dubbio sulla sezione commerciale. Non riesco a capire come inserire i dettagli specifici del contratto. Potete darmi una spiegazione su dove devo inserire queste informazioni per procedere correttamente.",Commerciale,Bassa
TK-357,Sono confuso sulla procedura di fatturazione,"Ciao, sono un utente occasionale e non capisco come devo inserire i dati per la fatturazione. Potete spiegarmi meglio come funziona il sistema? Grazie.",Amministrazione,Bassa
TK-358,Aiuto: Blocco totale del sistema di fatturazione commerciale,Buongiorno! Ho un problema critico con l'accesso al modulo di fatturazione. Non riesco a generare le transazioni commerciali e il servizio è completamente bloccato. Devo poter procedere immediatamente con le operazioni economiche.,Commerciale,Alta
TK-359,Non riesco ad accedere ai dati di fatturazione,"Da stamattina sto provando a recuperare i report ma sono bloccato e non riesco a procedere con le attività. Questo mi sta impedendo di completare il lavoro in tempo. Per favore, risolvete subito questo problema.",Amministrazione,Alta
TK-360,Non va la fatturazione mensile,Vi scrivo perché ho un problema con l'estrazione dei dati di vendita del mese scorso. Il report non si aggiorna correttamente e mi serve capire come risolvere il mismatch tra i sistemi CRM e il gestionale.,Commerciale,Media
TK-361,Aiuto: Chiarimento sulla procedura di caricamento documenti,Da stamattina sto provando a capire come caricarmi i fogli spese nel sistema. Non riesco a trovare la sezione corretta per l'upload dei file. Potete darmi una guida passo passo su dove devo inserire i documenti?,Amministrazione,Bassa
TK-362,Non riesco ad accedere ai dati amministrativi,Buongiorno! Ho un blocco totale nell'accesso al sistema di gestione dei documenti. Non posso procedere con le attività perché non riesco a visualizzare i report necessari.,Amministrazione,Alta
TK-363,Aiuto: Problemi con la riconciliazione spese del mese,Vi scrivo perché non riesco a finalizzare la riconciliazione delle spese di gestione del trimestre. I dati sembrano incoerenti e sto perdendo tempo a correggere le discrepanze manualmente. Ho bisogno di una guida per capire dove si annidano gli errori nel sistema.,Amministrazione,Media
TK-364,Non va configurazione licenze software,"Eccomi di nuovo, ho problemi a configurare le licenze del software. Non riesco a capire come procedere con il setup corretto per la nostra azienda.",Commerciale,Media
TK-365,Info per configurazione rete,"Ciao, ho bisogno di chiarimenti sulla configurazione del nostro switch. Vorrei sapere come impostare il VLAN tagging in modo corretto.
Mi serve solo una guida su come procedere con la documentazione tecnica.",Tecnico,Bassa
TK-366,Richiesta chiarimenti sulla fatturazione mensile,Creo questo ticket per non capisco come funziona la ripartizione delle spese del mese scorso. Non riesco a vedere i dettagli della suddivisione dei costi nel sistema amministrativo. Potete farmi capire come viene calcolata questa cosa?,Amministrazione,Media
TK-367,Problema connessione server,"Scusate il disturbo, ho un problema di connessione al server che mi sta bloccando completamente il lavoro. Non riesco ad accedere ai dati e devo trovare una soluzione subito. Potete aiutarmi per favore?",Tecnico,Alta
TK-368,Aiuto: Problema con la configurazione del server,"Buongiorno, ho provato a modificare i parametri di routing ma non riesco a trovare l'opzione corretta nel pannello di controllo. Credo che ci sia un errore nella configurazione IP e sto cercando di capire come ripristinarla senza causare un downtime. Potete darmi una guida su dove devo intervenire per risolvere questo problema tecnico?",Tecnico,Media
TK-369,Aiuto: Chiarimento su come si fanno le spese,Potete dare un occhiata a come devo inserire i dati per la nota spese. Non so se devo usare il codice fiscale o solo il codice cliente. Grazie.,Amministrazione,Bassa
TK-370,Mancato funzionamento del sistema di login,"Potete dare un occhiata a questo problema. Non riesco ad accedere al mio account, non so perché. Potete dirmi come devo resettare la password?",Tecnico,Bassa
TK-371,Non va l'accesso ai dati amministrativi,Potete dare un occhiata a un blocco totale nell'accesso al sistema di gestione dei documenti. Non riesco a procedere con le attività amministrative perché il servizio è completamente inoperativo e non posso lavorare.,Amministrazione,Alta
